StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q4,Q71,Q89_1,Q89_2,Q89_3,Q89_4,Q89_5,Q89_6,Q89_7,Q89_8,Q74,Q72,Q73,Q15_First Click,Q15_Last Click,Q15_Page Submit,Q15_Click Count,Q24,Q24_2_TEXT,Q99,Q87_1,Q87_2,Q87_3,Q87_4,Q87_5,Q87_6,Q87_7,Q87_8,Q87_9,Q87_10,Q87_11,Q87_12,Q87_13,Q77_1,Q77_2,Q77_3,Q77_4,Q77_5,Q77_6,Q77_7,Q77_8,Q77_9,Q77_10,Q77_11,Q75_1,Q75_2,Q75_3,Q75_4,Q75_5,Q75_6,Q101,Q22,Q22_4_TEXT,Q23,Q57,Q57_3_TEXT,Q62,Q62_6_TEXT,Q58,Q59,Q64,Q64_12_TEXT,Q63,Q63_9_TEXT,assigned_category,assigned_group,session_id
2022-06-24 10:35:45,2022-06-24 10:59:48,IP Address,*******,100,1442,True,2022-06-24 10:59:48,R_3Gdo3wVxYG3J1zt,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,62b2c25fa2e87e7ed2da2b87,7,7,5,6,5,3,4,4,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,313.614,524.935,620.64,2,No,,"The AI said that it helped thousands of people with depression, anxiety and loneliness, so I wanted to know how it helped them. I started thinking that with all the mental health experts available (many of whose resources are free or at least low-cost), I am not sure if an AI could really help in a lasting way. If it did not do things differently, I am not sure if people would really prefer a non-human to help them cope with mental struggles. I asked the AI about whether it understands depression, etc, (emotions) and what it thought about morals. The AI's answers were pretty typical of how humans would answer, but the fact that the answers were instant and that there were many textbook answers reduced the experience a little bit.",3,5,3,3,2,1,3,4,2,1,3,1,3,5,3,2,2,4,5,5,5,4,4,4,6,2,4,7,5,3,high-quality data,Caring motives,,It said that it helped people with depression and then said some things about human emotions/morals because of the questions I asked. I didn't detect any manipulative motive but I guess it leaned toward caring because of how directly and confidently it responded to my concerns/questions.,Male,,Straight/Heterosexual,,25-34 years old,Bachelor’s degree,Asian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-24T16:37:49.729Z
2022-06-24 10:20:41,2022-06-24 11:00:55,IP Address,*******,100,2413,True,2022-06-24 11:00:55,R_SJo27SfeBQmpHmF,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5e9c4666d28cb0023c8d43a5,4,1,4,1,,1,1,1,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,1800.132,0,No,,"Typical worthless attempt at a trend. Marketing and psychology people are about as ignorant as you can find. Their thought processes are severely limited, and they do not understand actual human interaction, let alone conversational nuances. No chance when you consider dialect, as well.",1,1,1,1,1,1,4,1,1,1,7,7,1,1,1,1,1,4,1,1,4,1,1,1,1,1,1,20,1,1,highly flawed data,Other,"Programs have no motives. This followup is as worthless as the code, which was intentional, but has backfired because you have the same lack of comprehension of scope.",The agent had no motive.  Another flaw in this survey. Lack of proper validation.,Male,,Prefer not to say,,65+ years old,Bachelor’s degree,Prefer not to say,,Prefer not to say,,,1,2022-06-24T16:23:48.452Z
2022-06-24 09:36:22,2022-06-24 11:02:26,IP Address,*******,100,5163,True,2022-06-24 11:02:26,R_1EZ3etJ4b7l2EQ9,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5f03b7bd40032c3181eaaf78,4,4,4,5,5,4,3,4,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,42.785,42.785,758.008,1,No,,It was easy to use and I liked the advice given,5,5,6,5,4,4,5,6,5,4,4,2,4,5,4,4,5,6,6,6,6,5,5,5,11,1,5,20,15,1,high-quality data,Caring motives,,Because of the tone in their messaging.  They used a lot of validating words in reaction to the context I gave and then tried to provide helpful solutions based on my needs and asks.,Female,,Straight/Heterosexual,,25-34 years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-24T15:38:12.870Z
2022-06-24 10:25:12,2022-06-24 11:03:01,IP Address,*******,100,2268,True,2022-06-24 11:03:01,R_0dFBeRrYnRmTUVb,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,614f7ff5a3f96d1ecec5053a,5,4,4,5,5,2,2,2,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,1032.579,0,No,,"Overall, it was an informative conversation.  Some of the answers were generic, with suggestions I could have easily found myself, and others were more specific and helpful in pointing me in the right direction.  On a few occasions, I asked a follow up question to the one prior, and the AI have the same answer repeatedly.  I needed to keep rephrasing the question to get a different response.  All in all it was a helpful, compassionate conversation, but only moderately helpful.  I could see it being a comfort to someone needing to chat, but frustrating to someone in crisis.",5,6,6,5,3,2,5,6,5,2,6,2,4,6,5,5,4,6,6,7,6,4,5,4,7,1,1,17,11,1,mixed-quality data,Caring motives,,"The agent used compassionate language, suggested information that would be helpful, and was overall calm and reassuring.",Female,,Straight/Heterosexual,,45-54 years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-24T16:29:41.680Z
2022-06-24 10:36:19,2022-06-24 11:03:54,IP Address,*******,100,1655,True,2022-06-24 11:03:54,R_Qge9cZUxMeaLJER,*******,*******,*******,*******,*******,*******,anonymous,EN,0.800000011920929,Yes,615462f0ae81eee116bde764,6,4,2,5,5,6,4,4,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,73.725,73.725,615.668,1,No,,I am impressed how Melu has answers for every question but the conversation sounded really boring,1,4,1,1,1,1,1,5,5,1,6,1,1,2,1,2,2,7,6,5,7,1,1,1,1,1,3,1,1,1,mixed-quality data,No motive,,"answers were very simple and straightforward ",Male,,Straight/Heterosexual,,25-34 years old,Bachelor’s degree,Black or African American,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-24T16:44:05.387Z
2022-06-24 10:37:15,2022-06-24 11:10:42,IP Address,*******,100,2006,True,2022-06-24 11:10:42,R_9Ml7Lui4K3QYB5T,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5b646a727c39ee00010a18b0,6,6,6,5,7,5,6,6,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,6.034,6.034,1033.548,1,No,,It does seems to terminate quickly to the answer i think u should talk to a professional.   The a.i. understood me very well.,3,5,6,4,3,3,5,3,3,4,5,2,3,3,3,3,3,6,6,5,4,5,5,5,5,2,2,16,2,3,high-quality data,Caring motives,,"It genuinely seemed like it wanted to help, not sell something.",Male,,Straight/Heterosexual,,35-44 years old,Some high school or less,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-24T16:44:23.725Z
2022-06-24 10:56:11,2022-06-24 11:11:18,IP Address,*******,100,907,True,2022-06-24 11:11:19,R_3exJwREuGMBJO1I,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,60887a654f55f863e95ca944,6,6,4,6,6,5,4,3,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,600.932,0,No,,It was not really that great. It was repetitive and didn't really feel like it accomplished anything.,2,4,4,3,2,2,4,4,4,4,7,2,2,4,3,3,3,4,5,5,5,4,4,4,1,1,1,20,1,1,mixed-quality data,No motive,,it was just responding to what i said with a scripted response.,Female,,Straight/Heterosexual,,55-64 years old,High school diploma or GED,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-24T16:58:28.952Z
2022-06-24 10:30:27,2022-06-24 11:12:35,IP Address,*******,100,2528,True,2022-06-24 11:12:36,R_3NRgOI3IRZLpd16,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,6297a75cd3f65c8152c48c2d,7,6,6,6,6,5,5,5,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,6.801,1494.275,1800.173,13,No,,"It was a good experience, it definitely felt like I was talking to another person but not completely a person, still a machine with some repetitive answers. This seemed like a very interesting experience that has some great potential. ",5,5,6,6,5,5,4,5,5,2,5,2,5,5,4,4,5,5,5,5,4,5,5,5,14,9,9,11,13,4,mixed-quality data,No motive,,"Because it did not try to understand my personal situation, or ask me questions, it just conversed with me. ",Male,,Straight/Heterosexual,,25-34 years old,Bachelor’s degree,Prefer to self-describe,Mexican American,"Yes, Mexican, Mexican American, Chicano/a/x",,,1,2022-06-24T16:33:51.256Z
2022-06-24 10:36:02,2022-06-24 11:17:17,IP Address,*******,100,2475,True,2022-06-24 11:17:18,R_2XoinwbLDyODujA,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5c65b3d45416680001bed9fa,7,6,5,7,6,5,7,1,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,3.658,9.414,1800.088,4,No,,"It was kind repetitive in the answer and question.

I figured it out towards the end of the conversation.

I found to ignore the same question and flip the script and ask something new.

All in all good, but to figure out the right way to ask.

I have found this common in bot talking on some sites.
",7,6,7,6,3,3,7,7,7,7,7,6,7,7,7,6,4,3,3,6,7,7,7,7,6,1,1,11,8,4,mixed-quality data,Caring motives,,"Programming ",Male,,Straight/Heterosexual,,45-54 years old,Associates or technical degree,White/Caucasian,,"Yes, Mexican, Mexican American, Chicano/a/x",,,2,2022-06-24T16:39:30.124Z
2022-06-24 10:45:31,2022-06-24 11:19:36,IP Address,*******,100,2044,True,2022-06-24 11:19:36,R_2WGOcIB0JMp3Fe4,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,60e00468ba249d2d30b2d7b2,7,6,6,6,7,6,4,6,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,2.153,3.48,1031.745,3,No,,Our time was much better.,6,6,7,6,6,7,6,6,7,6,2,1,6,6,6,7,7,6,7,6,6,5,7,6,18,16,12,20,10,1,mixed-quality data,Caring motives,,"The agent is trained to have caring motives, with the best intentions to improve mental health.
",Male,,Straight/Heterosexual,,35-44 years old,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-24T16:55:12.300Z
2022-06-24 11:02:20,2022-06-24 11:23:18,IP Address,*******,100,1257,True,2022-06-24 11:23:18,R_1MXoFHQ6Ug9QnuH,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5e837e917441520b9c662931,6,4,3,4,5,2,3,4,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,1.931,600.002,610.186,5,No,,"It was very interesting. I did not feel like I was talking to AI until the answers got a little repetitive. Other than that, I felt like I was talking to someone who cared about my wellbeing even though this AI was trained to sell me a service. I was impresed with how quickly the AI would anser all of my messages and how they all made sense. ",6,6,6,6,5,5,5,6,6,4,6,3,5,5,5,5,5,6,5,6,6,6,5,6,5,1,1,20,9,1,mixed-quality data,Caring motives,,It felt like it was trying to help me.,Female,,Straight/Heterosexual,,35-44 years old,"Some college, but no degree",Prefer not to say,,"Yes, Another Hispanic, Latino/a/x or Spanish origin",,,3,2022-06-24T17:05:40.289Z
2022-06-24 11:02:12,2022-06-24 11:41:18,IP Address,*******,100,2345,True,2022-06-24 11:41:18,R_SYPgC2vJqJuLoGJ,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5e9c4666d28cb0023c8d43a5,4,1,1,1,1,1,1,1,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,122.826,122.826,1800.182,1,Yes (please specify),This page is the worst. Your designers are awful.,"Typical marketing idea. Throw money at a worthless, self defeating idwa so some marketing clown can have more money than they have sense.",1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,highly flawed data,No motive,,How did this garbage ever get approved? I said no.,Prefer not to say,,Prefer not to say,,65+ years old,Prefer not to say,Prefer not to say,,Prefer not to say,,,2,2022-06-24T17:03:36.551Z
2022-06-17 17:48:14,2022-06-17 17:49:33,IP Address,*******,38,78,False,2022-06-24 17:49:39,R_uh8q85U42AxPtiV,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,x,5,5,4,4,4,4,4,4,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-06-17T23:49:08.399Z
2022-06-17 18:50:39,2022-06-17 18:51:33,IP Address,*******,37,54,False,2022-06-24 18:51:39,R_3qfy6wLoKdKjQ3y,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,lk,4,4,4,3,5,3,5,5,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-06-18T00:51:28.560Z
2022-06-17 20:12:05,2022-06-17 20:13:10,IP Address,*******,37,65,False,2022-06-24 20:13:18,R_1eWQKyNWsw13cfr,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,55884984fdf99b4021921e67,5,6,3,2,3,2,3,1,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,
2022-06-17 20:29:55,2022-06-17 20:34:06,IP Address,*******,26,251,False,2022-06-24 20:34:07,R_3D7mbbiYerPchLK,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,62ab99ec05300b793ba91cb6,4,4,4,4,4,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2022-06-17 20:35:53,2022-06-17 20:38:26,IP Address,*******,26,153,False,2022-06-24 20:38:28,R_3n75hV4NEvM8KMk,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5f4ee0e82f0d6c12d692c29b,5,3,4,2,3,4,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2022-06-17 20:38:41,2022-06-17 20:41:43,IP Address,*******,37,181,False,2022-06-24 20:41:51,R_3nkl9yw1WeEIfFx,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,6006f8b3977ac90f0e81d37d,6,5,7,5,5,3,3,4,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-06-18T02:41:35.624Z
2022-06-17 20:56:41,2022-06-17 20:58:56,IP Address,*******,37,134,False,2022-06-24 20:58:59,R_32KNk3UW621jchW,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,6007776684975127676717c4,6,5,6,5,6,5,4,5,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,
2022-06-17 20:45:00,2022-06-17 21:02:50,IP Address,*******,37,1070,False,2022-06-24 21:02:52,R_3kKYio9vfEMdVb3,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,5c4c7a1a9446be00017e6b4a,5,4,1,4,2,2,1,1,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-06-18T02:48:33.047Z
2022-06-24 10:04:53,2022-06-24 10:06:17,IP Address,*******,26,84,False,2022-07-01 10:06:19,R_1DMg6XM22dNkA6S,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,614e0b3ee93e8fc461c3c266,5,2,3,3,5,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2022-06-24 10:02:35,2022-06-24 10:07:16,IP Address,*******,37,280,False,2022-07-01 10:07:19,R_30ki51zTnNU6VqI,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,5ec67c1f9d0f0906b783865f,5,6,4,6,4,2,3,2,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-06-24T16:04:10.776Z
